"TCG region",Expansion,"Card number","Card number sorting order","Card name",Rarity,"Card variant","Card language","Card condition","Additional card grade label",Quantity
International,"Brilliant Stars",120/172,120,Bidoof,Common,Normal,English,Mint,,1
International,"Brilliant Stars",121/172,121,Bibarel,"Rare Holo","Normal Holo",English,Mint,,1
International,"Brilliant Stars",124/172,124,Minccino,Common,Normal,English,Mint,,1
International,"Brilliant Stars",125/172,125,Cinccino,Uncommon,Normal,English,Mint,,1
International,"Brilliant Stars",126/172,126,Tornadus,Rare,Normal,English,Mint,,1
International,"Brilliant Stars",127/172,127,Hawlucha,Common,Normal,English,Mint,,1
International,"Brilliant Stars",129/172,129,"Acerola's Premonition",Uncommon,Normal,English,Mint,,1
International,"Brilliant Stars",130/172,130,Barry,Uncommon,Normal,English,Mint,,1
International,"Brilliant Stars",131/172,131,"Blunder Policy",Uncommon,Normal,English,Mint,,1
International,"Brilliant Stars",132/172,132,"Boss's Orders","Rare Holo","Normal Holo",English,Mint,,1
International,"Brilliant Stars",133/172,133,"Café Master",Uncommon,Normal,English,Mint,,1
International,"Brilliant Stars",134/172,134,"Cheren's Care",Uncommon,Normal,English,Mint,,1
International,"Brilliant Stars",135/172,135,"Choice Belt",Uncommon,Normal,English,Mint,,1
International,"Brilliant Stars",136/172,136,"Cleansing Gloves",Uncommon,Normal,English,Mint,,1
International,"Brilliant Stars",137/172,137,"Collapsed Stadium",Uncommon,Normal,English,Mint,,1
International,"Brilliant Stars",138/172,138,"Cynthia's Ambition",Uncommon,Normal,English,Mint,,1
International,"Brilliant Stars",139/172,139,"Fresh Water Set",Uncommon,Normal,English,Mint,,1
International,"Brilliant Stars",140/172,140,"Friends in Galar",Uncommon,Normal,English,Mint,,1
International,"Brilliant Stars",141/172,141,Gloria,Uncommon,Normal,English,Mint,,1
International,"Brilliant Stars",142/172,142,"Hunting Gloves",Uncommon,Normal,English,Mint,,1
International,"Brilliant Stars",143/172,143,Kindler,Uncommon,Normal,English,Mint,,1
International,"Brilliant Stars",144/172,144,"Magma Basin",Uncommon,Normal,English,Mint,,1
International,"Brilliant Stars",145/172,145,"Marnie's Pride",Uncommon,Normal,English,Mint,,1
International,"Brilliant Stars",146/172,146,"Pot Helmet",Uncommon,Normal,English,Mint,,1
International,"Brilliant Stars",147/172,147,"Professor's Research","Rare Holo","Normal Holo",English,Mint,,1
International,"Brilliant Stars",148/172,148,"Roseanne's Backup",Uncommon,Normal,English,Mint,,1
International,"Brilliant Stars",149/172,149,"Team Yell's Cheer",Uncommon,Normal,English,Mint,,1
International,"Brilliant Stars",150/172,150,"Ultra Ball",Uncommon,Normal,English,Mint,,1
International,"Brilliant Stars",151/172,151,"Double Turbo Energy",Uncommon,Normal,English,Mint,,1
International,"Fusion Strike",001/264,1,Caterpie,Common,Normal,English,Mint,,1
International,"Fusion Strike",002/264,2,Metapod,Uncommon,Normal,English,Mint,,1
International,"Fusion Strike",003/264,3,Butterfree,"Rare Holo","Normal Holo",English,Mint,,1
International,"Fusion Strike",004/264,4,Shroomish,Common,Normal,English,Mint,,1
International,"Fusion Strike",005/264,5,Breloom,Uncommon,Normal,English,Mint,,1
International,"Fusion Strike",007/264,7,Pansage,Common,Normal,English,Mint,,1
International,"Fusion Strike",008/264,8,Simisage,Uncommon,Normal,English,Mint,,1
International,"Fusion Strike",009/264,9,Sewaddle,Common,Normal,English,Mint,,1
International,"Fusion Strike",010/264,10,Swadloon,Uncommon,Normal,English,Mint,,1
International,"Fusion Strike",011/264,11,Leavanny,Rare,Normal,English,Mint,,1
International,"Fusion Strike",012/264,12,Maractus,Rare,Normal,English,Mint,,1
International,"Fusion Strike",013/264,13,Shelmet,Common,Normal,English,Mint,,1
International,"Fusion Strike",014/264,14,Accelgor,Rare,Normal,English,Mint,,1
International,"Fusion Strike",015/264,15,Virizion,Rare,Normal,English,Mint,,1
International,"Fusion Strike",016/264,16,Phantump,Common,Normal,English,Mint,,1
International,"Fusion Strike",017/264,17,Trevenant,Uncommon,Normal,English,Mint,,1
International,"Fusion Strike",018/264,18,Grubbin,Common,Normal,English,Mint,,1
International,"Fusion Strike",019/264,19,Dewpider,Common,Normal,English,Mint,,1
International,"Fusion Strike",020/264,20,Araquanid,Rare,Normal,English,Mint,,1
International,"Fusion Strike",024/264,24,Gossifleur,Common,Normal,English,Mint,,1
International,"Fusion Strike",025/264,25,Eldegoss,Uncommon,Normal,English,Mint,,1
International,"Fusion Strike",027/264,27,Zarude,Uncommon,Normal,English,Mint,,1
International,"Fusion Strike",028/264,28,Vulpix,Common,Normal,English,Mint,,1
International,"Fusion Strike",029/264,29,Vulpix,Common,Normal,English,Mint,,1
International,"Fusion Strike",030/264,30,Ninetales,Uncommon,Normal,English,Mint,,1
International,"Fusion Strike",031/264,31,Ninetales,Uncommon,Normal,English,Mint,,1
International,"Fusion Strike",032/264,32,Growlithe,Common,Normal,English,Mint,,1
International,"Fusion Strike",033/264,33,Arcanine,Rare,Normal,English,Mint,,1
International,"Fusion Strike",034/264,34,Slugma,Common,Normal,English,Mint,,1
International,"Fusion Strike",035/264,35,Magcargo,Uncommon,Normal,English,Mint,,1
International,"Fusion Strike",036/264,36,Victini,Uncommon,Normal,English,Mint,,1
International,"Fusion Strike",037/264,37,Pansear,Common,Normal,English,Mint,,1
International,"Fusion Strike",038/264,38,Simisear,Uncommon,Normal,English,Mint,,1
International,"Fusion Strike",041/264,41,Heatmor,Uncommon,Normal,English,Mint,,1
International,"Fusion Strike",042/264,42,Oricorio,Rare,Normal,English,Mint,,1
International,"Fusion Strike",046/264,46,Sizzlipede,Common,Normal,English,Mint,,1
International,"Fusion Strike",047/264,47,Sizzlipede,Common,Normal,English,Mint,,1
International,"Fusion Strike",048/264,48,Centiskorch,Rare,Normal,English,Mint,,1
International,"Fusion Strike",049/264,49,Centiskorch,Uncommon,Normal,English,Mint,,1
International,"Fusion Strike",050/264,50,Shellder,Common,Normal,English,Mint,,1
International,"Fusion Strike",051/264,51,Cloyster,Rare,Normal,English,Mint,,1
International,"Fusion Strike",052/264,52,Staryu,Common,Normal,English,Mint,,1
International,"Fusion Strike",053/264,53,Starmie,"Rare Holo","Normal Holo",English,Mint,,1
International,"Fusion Strike",054/264,54,Lapras,Uncommon,Normal,English,Mint,,1
International,"Fusion Strike",055/264,55,Totodile,Common,Normal,English,Mint,,1
International,"Fusion Strike",056/264,56,Croconaw,Uncommon,Normal,English,Mint,,1
International,"Fusion Strike",057/264,57,Feraligatr,"Rare Holo","Normal Holo",English,Mint,,1
International,"Fusion Strike",058/264,58,Marill,Common,Normal,English,Mint,,1
International,"Fusion Strike",059/264,59,Azumarill,Rare,Normal,English,Mint,,1
International,"Fusion Strike",060/264,60,Qwilfish,Common,Normal,English,Mint,,1
International,"Fusion Strike",061/264,61,Mantine,Common,Normal,English,Mint,,1
International,"Fusion Strike",062/264,62,Mudkip,Common,Normal,English,Mint,,1
International,"Fusion Strike",063/264,63,Marshtomp,Uncommon,Normal,English,Mint,,1
International,"Fusion Strike",064/264,64,Swampert,"Rare Holo","Normal Holo",English,Mint,,1
International,"Fusion Strike",065/264,65,Clamperl,Common,Normal,English,Mint,,1
International,"Fusion Strike",066/264,66,Huntail,Rare,Normal,English,Mint,,1
International,"Fusion Strike",067/264,67,Gorebyss,Rare,Normal,English,Mint,,1
International,"Fusion Strike",068/264,68,Panpour,Common,Normal,English,Mint,,1
International,"Fusion Strike",069/264,69,Simipour,Uncommon,Normal,English,Mint,,1
International,"Fusion Strike",070/264,70,Basculin,Common,Normal,English,Mint,,1
International,"Fusion Strike",071/264,71,"Galarian Darumaka",Common,Normal,English,Mint,,1
International,"Fusion Strike",072/264,72,"Galarian Darmanitan",Uncommon,Normal,English,Mint,,1
International,"Fusion Strike",074/264,74,Clauncher,Common,Normal,English,Mint,,1
International,"Fusion Strike",075/264,75,Clawitzer,Uncommon,Normal,English,Mint,,1
International,"Fusion Strike",077/264,77,Pyukumuku,Uncommon,Normal,English,Mint,,1
International,"Fusion Strike",080/264,80,Chewtle,Common,Normal,English,Mint,,1
International,"Fusion Strike",081/264,81,Drednaw,Uncommon,Normal,English,Mint,,1
International,"Fusion Strike",082/264,82,Arrokuda,Common,Normal,English,Mint,,1
International,"Fusion Strike",083/264,83,Barraskewda,Uncommon,Normal,English,Mint,,1
International,"Fusion Strike",084/264,84,Snom,Common,Normal,English,Mint,,1
International,"Fusion Strike",085/264,85,Frosmoth,Uncommon,Normal,English,Mint,,1
International,"Fusion Strike",087/264,87,Voltorb,Common,Normal,English,Mint,,1
International,"Fusion Strike",088/264,88,Electrode,Rare,Normal,English,Mint,,1
International,"Fusion Strike",089/264,89,Plusle,Common,Normal,English,Mint,,1
International,"Fusion Strike",090/264,90,Minun,Common,Normal,English,Mint,,1
International,"Fusion Strike",091/264,91,Shinx,Common,Normal,English,Mint,,1
International,"Fusion Strike",092/264,92,Luxio,Uncommon,Normal,English,Mint,,1
International,"Fusion Strike",093/264,93,Luxray,Rare,Normal,English,Mint,,1
International,"Fusion Strike",094/264,94,Rotom,Common,Normal,English,Mint,,1
International,"Fusion Strike",095/264,95,Tynamo,Common,Normal,English,Mint,,1
International,"Fusion Strike",096/264,96,Eelektrik,Uncommon,Normal,English,Mint,,1
International,"Fusion Strike",097/264,97,Eelektross,Rare,Normal,English,Mint,,1
International,"Fusion Strike",098/264,98,Helioptile,Common,Normal,English,Mint,,1
International,"Fusion Strike",099/264,99,Heliolisk,Uncommon,Normal,English,Mint,,1
International,"Fusion Strike",100/264,100,Charjabug,Uncommon,Normal,English,Mint,,1
International,"Fusion Strike",101/264,101,Vikavolt,Rare,Normal,English,Mint,,1
International,"Fusion Strike",102/264,102,Zeraora,Rare,Normal,English,Mint,,1
International,"Fusion Strike",105/264,105,Toxel,Common,Normal,English,Mint,,1
International,"Fusion Strike",106/264,106,Toxel,Common,Normal,English,Mint,,1
International,"Fusion Strike",107/264,107,Toxtricity,"Rare Holo","Normal Holo",English,Mint,,1
International,"Fusion Strike",108/264,108,Toxtricity,"Rare Holo","Normal Holo",English,Mint,,1
International,"Fusion Strike",109/264,109,Morpeko,Common,Normal,English,Mint,,1
International,"Fusion Strike",110/264,110,Jigglypuff,Common,Normal,English,Mint,,1
International,"Fusion Strike",111/264,111,Wigglytuff,Uncommon,Normal,English,Mint,,1
International,"Fusion Strike",112/264,112,Jynx,Common,Normal,English,Mint,,1
International,"Fusion Strike",115/264,115,Snubbull,Common,Normal,English,Mint,,1
International,"Fusion Strike",116/264,116,Granbull,Rare,Normal,English,Mint,,1
International,"Fusion Strike",117/264,117,"Galarian Corsola",Common,Normal,English,Mint,,1
International,"Fusion Strike",118/264,118,"Galarian Cursola",Rare,Normal,English,Mint,,1
International,"Fusion Strike",119/264,119,Mawile,Common,Normal,English,Mint,,1
International,"Fusion Strike",120/264,120,Deoxys,"Rare Holo","Normal Holo",English,Mint,,1
International,"Fusion Strike",121/264,121,Munna,Common,Normal,English,Mint,,1
International,"Fusion Strike",122/264,122,Musharna,Uncommon,Normal,English,Mint,,1
International,"Fusion Strike",123/264,123,Sigilyph,Common,Normal,English,Mint,,1
International,"Fusion Strike",124/264,124,Meloetta,Rare,Normal,English,Mint,,1
International,"Fusion Strike",125/264,125,Sandygast,Common,Normal,English,Mint,,1
International,"Fusion Strike",126/264,126,Palossand,Rare,Normal,English,Mint,,1
International,"Fusion Strike",127/264,127,Indeedee,Common,Normal,English,Mint,,1
International,"Fusion Strike",128/264,128,Dreepy,Common,Normal,English,Mint,,1
International,"Fusion Strike",129/264,129,Drakloak,Uncommon,Normal,English,Mint,,1
International,"Fusion Strike",130/264,130,Dragapult,"Rare Holo","Normal Holo",English,Mint,,1
International,"Fusion Strike",131/264,131,Sandshrew,Common,Normal,English,Mint,,1
International,"Fusion Strike",132/264,132,Sandslash,Uncommon,Normal,English,Mint,,1
International,"Fusion Strike",133/264,133,Mankey,Common,Normal,English,Mint,,1
International,"Fusion Strike",134/264,134,Primeape,Uncommon,Normal,English,Mint,,1
International,"Fusion Strike",135/264,135,Geodude,Common,Normal,English,Mint,,1
International,"Fusion Strike",136/264,136,Graveler,Uncommon,Normal,English,Mint,,1
International,"Fusion Strike",137/264,137,Golem,Rare,Normal,English,Mint,,1
International,"Fusion Strike",138/264,138,Onix,Common,Normal,English,Mint,,1
International,"Fusion Strike",139/264,139,Steelix,"Rare Holo","Normal Holo",English,Mint,,1
International,"Fusion Strike",140/264,140,Gligar,Common,Normal,English,Mint,,1
International,"Fusion Strike",141/264,141,Gliscor,Uncommon,Normal,English,Mint,,1
International,"Fusion Strike",142/264,142,Makuhita,Common,Normal,English,Mint,,1
International,"Fusion Strike",143/264,143,Hariyama,Uncommon,Normal,English,Mint,,1
International,"Fusion Strike",144/264,144,Baltoy,Common,Normal,English,Mint,,1
International,"Fusion Strike",145/264,145,Claydol,Rare,Normal,English,Mint,,1
International,"Fusion Strike",147/264,147,Drilbur,Common,Normal,English,Mint,,1
International,"Fusion Strike",148/264,148,Landorus,"Rare Holo","Normal Holo",English,Mint,,1
International,"Fusion Strike",149/264,149,Pancham,Common,Normal,English,Mint,,1
International,"Fusion Strike",150/264,150,Stufful,Common,Normal,English,Mint,,1
International,"Fusion Strike",151/264,151,Bewear,Uncommon,Normal,English,Mint,,1
International,"Fusion Strike",152/264,152,Clobbopus,Common,Normal,English,Mint,,1
International,"Fusion Strike",153/264,153,Grapploct,Uncommon,Normal,English,Mint,,1
International,"Fusion Strike",154/264,154,Falinks,Uncommon,Normal,English,Mint,,1
International,"Fusion Strike",155/264,155,Falinks,Common,Normal,English,Mint,,1
International,"Fusion Strike",159/264,159,"Galarian Zigzagoon",Common,Normal,English,Mint,,1
International,"Fusion Strike",160/264,160,"Galarian Linoone",Uncommon,Normal,English,Mint,,1
International,"Fusion Strike",161/264,161,"Galarian Obstagoon","Rare Holo","Normal Holo",English,Mint,,1
International,"Fusion Strike",162/264,162,Carvanha,Common,Normal,English,Mint,,1
International,"Fusion Strike",163/264,163,Sharpedo,Uncommon,Normal,English,Mint,,1
International,"Fusion Strike",164/264,164,Absol,Rare,Normal,English,Mint,,1
International,"Fusion Strike",165/264,165,Croagunk,Common,Normal,English,Mint,,1
International,"Fusion Strike",166/264,166,Toxicroak,Rare,Normal,English,Mint,,1
International,"Fusion Strike",167/264,167,Darkrai,Uncommon,Normal,English,Mint,,1
International,"Fusion Strike",168/264,168,Trubbish,Common,Normal,English,Mint,,1
International,"Fusion Strike",169/264,169,Garbodor,Uncommon,Normal,English,Mint,,1
International,"Fusion Strike",170/264,170,Zorua,Common,Normal,English,Mint,,1
International,"Fusion Strike",171/264,171,Zoroark,Uncommon,Normal,English,Mint,,1
International,"Fusion Strike",172/264,172,Vullaby,Common,Normal,English,Mint,,1
International,"Fusion Strike",173/264,173,Mandibuzz,Uncommon,Normal,English,Mint,,1
International,"Fusion Strike",174/264,174,Pangoro,Uncommon,Normal,English,Mint,,1
International,"Fusion Strike",175/264,175,Yveltal,Rare,Normal,English,Mint,,1
International,"Fusion Strike",176/264,176,Impidimp,Common,Normal,English,Mint,,1
International,"Fusion Strike",177/264,177,Morgrem,Uncommon,Normal,English,Mint,,1
International,"Fusion Strike",178/264,178,Grimmsnarl,"Rare Holo","Normal Holo",English,Mint,,1
International,"Fusion Strike",179/264,179,Morpeko,Common,Normal,English,Mint,,1
International,"Fusion Strike",180/264,180,"Galarian Meowth",Common,Normal,English,Mint,,1
International,"Fusion Strike",181/264,181,"Galarian Perrserker",Uncommon,Normal,English,Mint,,1
International,"Fusion Strike",182/264,182,Skarmory,Common,Normal,English,Mint,,1
International,"Fusion Strike",183/264,183,Excadrill,Uncommon,Normal,English,Mint,,1
International,"Fusion Strike",184/264,184,Durant,Common,Normal,English,Mint,,1
International,"Fusion Strike",186/264,186,Klefki,Common,Normal,English,Mint,,1
International,"Fusion Strike",187/264,187,Togedemaru,Uncommon,Normal,English,Mint,,1
International,"Fusion Strike",188/264,188,Meltan,Common,Normal,English,Mint,,1
International,"Fusion Strike",189/264,189,Melmetal,"Rare Holo","Normal Holo",English,Mint,,1
International,"Fusion Strike",190/264,190,Corviknight,Rare,Normal,English,Mint,,1
International,"Fusion Strike",191/264,191,Cufant,Common,Normal,English,Mint,,1
International,"Fusion Strike",192/264,192,Copperajah,Uncommon,Normal,English,Mint,,1
International,"Fusion Strike",193/264,193,Latias,Rare,Normal,English,Mint,,1
International,"Fusion Strike",194/264,194,Latios,Rare,Normal,English,Mint,,1
International,"Fusion Strike",195/264,195,Goomy,Common,Normal,English,Mint,,1
International,"Fusion Strike",196/264,196,Sliggoo,Uncommon,Normal,English,Mint,,1
International,"Fusion Strike",197/264,197,Goodra,Rare,Normal,English,Mint,,1
International,"Fusion Strike",198/264,198,Turtonator,Uncommon,Normal,English,Mint,,1
International,"Fusion Strike",199/264,199,Meowth,Common,Normal,English,Mint,,1
International,"Fusion Strike",200/264,200,Persian,Uncommon,Normal,English,Mint,,1
International,"Fusion Strike",202/264,202,Chansey,Common,Normal,English,Mint,,1
International,"Fusion Strike",203/264,203,Blissey,Rare,Normal,English,Mint,,1
